"Tabela 96 - Mulheres de 10 anos ou mais de idade, total e que tiveram filhos, e os filhos tidos pelas mulheres de 10 anos ou mais de idade, os nascidos vivos, os nascidos vivos no período de referência de 12 meses, os nascidos mortos e os que estavam vivos na data de referência, segundo a situação do domicílio, a cor ou raça, o estado civil, o nível de instrução e os grupos de idade das mulheres"
"Variável - Mulheres de 10 anos ou mais de idade (Pessoas)"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Ano x Situação do domicílio x Cor ou raça x Estado civil"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"2010"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Total";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Urbana";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Rural"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração";;;;;"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração";;;;;"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira"
"Tocantins";"Não determinado";"20 a 24 anos";"-";"-";"-";"-";"57";"-";"-";"-";"-";"25";"-";"-";"-";"-";"-";"34";"-";"-";"-";"219";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"54";"-";"-";"-";"-";"22";"-";"-";"-";"-";"-";"25";"-";"-";"-";"187";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3";"-";"-";"-";"-";"3";"-";"-";"-";"-";"-";"9";"-";"-";"-";"32";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"25 a 29 anos";"34";"7";"-";"-";"36";"19";"1";"-";"3";"18";"-";"-";"-";"-";"26";"80";"8";"12";"-";"92";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"34";"7";"-";"-";"29";"19";"1";"-";"3";"14";"-";"-";"-";"-";"23";"68";"8";"12";"-";"84";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"7";"-";"-";"-";"-";"4";"-";"-";"-";"-";"3";"12";"-";"-";"-";"9";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"30 a 34 anos";"11";"-";"-";"-";"40";"3";"10";"-";"-";"28";"-";"-";"-";"-";"-";"38";"-";"-";"11";"46";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4";"-";"-";"-";"40";"3";"10";"-";"-";"28";"-";"-";"-";"-";"-";"38";"-";"-";"11";"43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"7";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"35 a 39 anos";"19";"-";"-";"-";"13";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"66";"-";"11";"-";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"14";"-";"-";"-";"13";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"60";"-";"11";"-";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"40 a 44 anos";"22";"-";"-";"-";"-";"-";"-";"-";"-";"6";"5";"-";"-";"-";"-";"21";"-";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"9";"-";"-";"-";"-";"-";"-";"-";"-";"6";"5";"-";"-";"-";"-";"10";"-";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"13";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"45 a 49 anos";"5";"6";"-";"-";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5";"6";"-";"-";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"50 a 54 anos";"-";"-";"-";"-";"6";"-";"-";"-";"-";"2";"-";"-";"-";"-";"-";"17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"2";"-";"-";"-";"-";"-";"17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"55 a 59 anos";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"6";"-";"9";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"6";"-";"9";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"60 a 64 anos";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"65 a 69 anos";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Tocantins";"Não determinado";"70 anos ou mais";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"15 a 19 anos";"985";"61";"30";"42";"21643";"384";"18";"-";"-";"11300";"51";"-";"-";"3";"1463";"3731";"120";"47";"122";"87447";"165";"-";"-";"-";"1074";"-";"-";"-";"-";"25";"539";"26";"9";"27";"12314";"140";"-";"-";"-";"6437";"14";"-";"-";"-";"778";"1711";"72";"25";"47";"45572";"-";"-";"-";"-";"77";"-";"-";"-";"-";"25";"446";"36";"20";"15";"9329";"243";"18";"-";"-";"4863";"37";"-";"-";"3";"685";"2020";"48";"22";"75";"41875";"165";"-";"-";"-";"997";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"20 a 24 anos";"2570";"85";"46";"36";"14086";"1173";"10";"21";"56";"8198";"137";"10";"9";"11";"1031";"9532";"232";"236";"200";"62802";"138";"-";"-";"9";"848";"-";"-";"-";"-";"-";"1143";"50";"27";"31";"7554";"546";"-";"4";"26";"4235";"78";"5";"-";"11";"563";"3868";"155";"134";"68";"31405";"37";"-";"-";"-";"121";"-";"-";"-";"-";"-";"1427";"35";"19";"5";"6532";"627";"10";"17";"30";"3963";"59";"5";"9";"-";"468";"5664";"76";"102";"132";"31396";"101";"-";"-";"9";"727";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"25 a 29 anos";"4758";"147";"161";"93";"14518";"2030";"85";"9";"27";"8936";"395";"6";"13";"26";"1160";"17513";"402";"357";"508";"61230";"173";"-";"-";"-";"818";"-";"-";"-";"-";"-";"2338";"63";"104";"41";"7682";"817";"71";"9";"14";"4648";"218";"6";"8";"-";"612";"7664";"292";"221";"275";"31087";"15";"-";"-";"-";"58";"-";"-";"-";"-";"-";"2420";"84";"57";"53";"6836";"1214";"15";"-";"14";"4288";"177";"-";"6";"26";"549";"9849";"110";"136";"233";"30142";"157";"-";"-";"-";"760";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"30 a 34 anos";"7489";"140";"218";"286";"12713";"3178";"80";"60";"121";"8256";"498";"33";"12";"26";"911";"24717";"812";"549";"835";"49777";"194";"-";"6";"11";"691";"10";"-";"-";"-";"-";"3982";"83";"177";"214";"7320";"1830";"50";"34";"70";"4883";"220";"33";"-";"15";"567";"11399";"567";"377";"516";"27136";"19";"-";"-";"-";"82";"-";"-";"-";"-";"-";"3507";"57";"41";"73";"5393";"1349";"31";"26";"51";"3372";"278";"-";"12";"11";"345";"13318";"245";"172";"319";"22641";"175";"-";"6";"11";"609";"10";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"35 a 39 anos";"8351";"294";"368";"407";"10108";"3075";"192";"146";"321";"6311";"732";"7";"4";"25";"650";"27746";"838";"736";"1677";"37477";"149";"10";"27";"-";"519";"-";"-";"-";"-";"5";"4551";"195";"341";"278";"5844";"1557";"123";"125";"200";"3718";"378";"7";"4";"25";"339";"14093";"627";"598";"1062";"20964";"26";"10";"27";"-";"109";"-";"-";"-";"-";"5";"3800";"99";"26";"130";"4264";"1519";"69";"21";"121";"2593";"354";"-";"-";"-";"311";"13654";"211";"138";"615";"16513";"123";"-";"-";"-";"410";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"40 a 44 anos";"8876";"286";"420";"916";"7499";"4438";"148";"123";"406";"6320";"719";"12";"34";"54";"437";"32516";"910";"1214";"2622";"30203";"133";"10";"8";"16";"296";"-";"-";"-";"-";"-";"4902";"192";"340";"664";"4557";"2353";"74";"91";"263";"3738";"380";"4";"34";"42";"218";"16657";"614";"918";"1569";"17043";"71";"10";"8";"5";"29";"-";"-";"-";"-";"-";"3974";"94";"80";"251";"2942";"2085";"74";"32";"143";"2582";"339";"8";"-";"12";"220";"15860";"296";"296";"1053";"13160";"62";"-";"-";"10";"267";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"45 a 49 anos";"9291";"470";"546";"1400";"5571";"4545";"224";"151";"865";"5224";"812";"43";"-";"99";"344";"33879";"1220";"1197";"4556";"25650";"95";"5";"5";"47";"331";"-";"-";"-";"-";"-";"5547";"382";"446";"1018";"3574";"2506";"155";"90";"638";"3077";"527";"31";"-";"66";"230";"17897";"1005";"930";"3146";"14268";"32";"5";"5";"37";"94";"-";"-";"-";"-";"-";"3744";"88";"100";"381";"1996";"2039";"69";"60";"228";"2147";"284";"12";"-";"33";"113";"15982";"215";"268";"1410";"11381";"63";"-";"-";"10";"237";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"50 a 54 anos";"9201";"379";"298";"1991";"4223";"4487";"280";"204";"1397";"4564";"574";"34";"29";"127";"382";"32652";"1129";"989";"6221";"19188";"93";"-";"20";"42";"123";"-";"-";"-";"-";"-";"5296";"307";"218";"1446";"2527";"2679";"130";"147";"1046";"2570";"241";"22";"29";"89";"215";"17434";"726";"788";"4245";"10708";"58";"-";"-";"22";"23";"-";"-";"-";"-";"-";"3905";"72";"81";"544";"1696";"1808";"150";"58";"350";"1994";"334";"12";"-";"38";"167";"15219";"403";"201";"1975";"8479";"35";"-";"20";"20";"100";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"55 a 59 anos";"8778";"270";"365";"2718";"3522";"4720";"256";"157";"1716";"3977";"632";"28";"10";"116";"151";"31041";"953";"923";"8115";"15622";"97";"14";"5";"47";"92";"-";"-";"-";"-";"-";"5470";"224";"258";"1947";"2139";"2731";"166";"103";"1280";"2186";"401";"22";"-";"97";"100";"17020";"736";"672";"5566";"8274";"60";"5";"5";"8";"46";"-";"-";"-";"-";"-";"3307";"46";"107";"771";"1383";"1988";"90";"54";"436";"1791";"231";"6";"10";"19";"51";"14021";"218";"251";"2548";"7347";"37";"10";"-";"39";"46";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"60 a 64 anos";"7763";"286";"326";"3189";"2698";"4044";"96";"212";"2103";"3218";"421";"4";"33";"215";"147";"23900";"951";"638";"9354";"12046";"167";"9";"-";"18";"226";"-";"-";"-";"-";"-";"4818";"203";"272";"2352";"1564";"2557";"65";"169";"1404";"1874";"287";"-";"20";"148";"86";"13880";"710";"423";"6416";"6752";"68";"9";"-";"5";"51";"-";"-";"-";"-";"-";"2945";"83";"53";"837";"1134";"1486";"30";"43";"699";"1343";"134";"4";"13";"67";"62";"10020";"242";"215";"2938";"5293";"99";"-";"-";"14";"176";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"65 a 69 anos";"6145";"238";"298";"3467";"2521";"2790";"145";"66";"2396";"2392";"363";"12";"5";"224";"155";"17398";"668";"561";"10749";"8852";"22";"-";"-";"99";"217";"-";"-";"-";"-";"-";"3897";"160";"251";"2573";"1605";"1659";"110";"62";"1672";"1553";"256";"12";"-";"146";"92";"10355";"490";"463";"7577";"4905";"10";"-";"-";"39";"41";"-";"-";"-";"-";"-";"2247";"79";"47";"894";"916";"1130";"35";"4";"724";"839";"107";"-";"5";"78";"63";"7043";"178";"98";"3172";"3947";"13";"-";"-";"60";"176";"-";"-";"-";"-";"-"
"Maranhão";"Sem instrução e fundamental incompleto";"70 anos ou mais";"9887";"508";"297";"16053";"4953";"3559";"133";"128";"7138";"4394";"501";"4";"23";"711";"336";"21799";"827";"620";"34461";"15595";"142";"35";"-";"277";"241";"-";"-";"-";"-";"-";"6725";"400";"263";"12097";"2997";"2183";"79";"106";"5050";"2811";"354";"4";"23";"542";"185";"13654";"605";"503";"24261";"9244";"44";"11";"-";"94";"30";"-";"-";"-";"-";"-";"3161";"108";"33";"3956";"1956";"1377";"54";"22";"2088";"1584";"147";"-";"-";"169";"151";"8145";"221";"117";"10200";"6351";"98";"24";"-";"183";"211";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"15 a 19 anos";"1067";"31";"18";"30";"35963";"285";"-";"-";"4";"11106";"81";"14";"-";"-";"1938";"3415";"111";"37";"26";"100737";"31";"-";"-";"-";"235";"-";"-";"-";"-";"-";"729";"20";"14";"27";"26845";"206";"-";"-";"-";"8281";"73";"14";"-";"-";"1393";"1994";"70";"19";"7";"70466";"9";"-";"-";"-";"164";"-";"-";"-";"-";"-";"338";"11";"5";"4";"9119";"79";"-";"-";"4";"2825";"8";"-";"-";"-";"545";"1420";"41";"18";"19";"30271";"22";"-";"-";"-";"72";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"20 a 24 anos";"2428";"86";"40";"68";"12589";"796";"54";"4";"3";"6248";"174";"-";"-";"12";"989";"7825";"261";"207";"155";"47717";"19";"-";"-";"-";"271";"-";"-";"-";"-";"-";"1651";"75";"31";"51";"8665";"491";"14";"4";"3";"4409";"107";"-";"-";"12";"737";"4780";"186";"167";"80";"30251";"10";"-";"-";"-";"119";"-";"-";"-";"-";"-";"777";"12";"10";"17";"3924";"305";"40";"-";"-";"1840";"67";"-";"-";"-";"252";"3044";"76";"40";"75";"17465";"9";"-";"-";"-";"152";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"25 a 29 anos";"2746";"63";"60";"61";"7639";"994";"57";"46";"45";"4322";"163";"-";"-";"-";"484";"8446";"295";"297";"193";"27617";"22";"-";"-";"-";"107";"-";"-";"-";"-";"-";"1894";"47";"55";"40";"5571";"648";"35";"46";"14";"3071";"101";"-";"-";"-";"347";"5483";"230";"213";"136";"18571";"-";"-";"-";"-";"60";"-";"-";"-";"-";"-";"852";"16";"5";"21";"2068";"347";"21";"-";"31";"1251";"62";"-";"-";"-";"138";"2963";"65";"84";"57";"9046";"22";"-";"-";"-";"48";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"30 a 34 anos";"3236";"74";"191";"67";"5439";"986";"9";"69";"60";"2823";"157";"-";"-";"23";"318";"8933";"306";"374";"276";"16532";"8";"-";"-";"5";"20";"-";"-";"-";"-";"-";"2288";"61";"142";"46";"3971";"678";"9";"69";"44";"1955";"76";"-";"-";"23";"226";"6033";"270";"315";"190";"11824";"3";"-";"-";"-";"19";"-";"-";"-";"-";"-";"948";"13";"50";"21";"1468";"308";"-";"-";"16";"869";"82";"-";"-";"-";"93";"2900";"36";"59";"87";"4708";"5";"-";"-";"5";"1";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"35 a 39 anos";"3096";"129";"335";"158";"3559";"824";"52";"84";"59";"1813";"161";"5";"10";"-";"218";"8374";"262";"404";"348";"10704";"41";"-";"-";"-";"39";"-";"-";"-";"-";"-";"2275";"121";"296";"131";"2713";"577";"52";"64";"27";"1432";"128";"-";"10";"-";"158";"6053";"206";"381";"254";"7834";"11";"-";"-";"-";"25";"-";"-";"-";"-";"-";"821";"8";"40";"27";"846";"247";"-";"20";"32";"381";"33";"5";"-";"-";"60";"2320";"56";"24";"95";"2870";"30";"-";"-";"-";"15";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"40 a 44 anos";"3065";"189";"247";"202";"2273";"936";"12";"59";"176";"1396";"205";"3";"20";"2";"41";"7621";"323";"430";"734";"6741";"34";"-";"-";"-";"6";"-";"-";"-";"-";"-";"2412";"167";"242";"184";"1909";"698";"12";"51";"152";"1096";"171";"3";"20";"2";"41";"5357";"263";"322";"601";"4953";"25";"-";"-";"-";"-";"-";"-";"-";"-";"-";"653";"22";"4";"18";"364";"238";"-";"7";"24";"300";"35";"-";"-";"-";"-";"2264";"60";"108";"133";"1788";"9";"-";"-";"-";"6";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"45 a 49 anos";"2417";"76";"279";"244";"1414";"760";"18";"52";"149";"950";"154";"22";"-";"9";"95";"5801";"285";"320";"492";"4443";"-";"-";"-";"9";"41";"-";"-";"-";"-";"-";"1850";"45";"259";"214";"1185";"546";"18";"47";"91";"802";"123";"22";"-";"5";"82";"4201";"229";"271";"411";"3496";"-";"-";"-";"9";"35";"-";"-";"-";"-";"-";"568";"31";"20";"30";"228";"214";"-";"5";"58";"148";"31";"-";"-";"3";"13";"1600";"57";"49";"80";"947";"-";"-";"-";"-";"6";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"50 a 54 anos";"1901";"72";"207";"311";"745";"715";"18";"11";"96";"667";"113";"20";"19";"10";"15";"3976";"157";"305";"939";"2275";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1601";"72";"198";"261";"534";"626";"18";"11";"84";"533";"82";"20";"19";"-";"15";"2943";"135";"277";"808";"1789";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"300";"-";"9";"49";"210";"90";"-";"-";"12";"134";"31";"-";"-";"10";"-";"1032";"23";"28";"130";"486";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"55 a 59 anos";"1070";"43";"133";"360";"324";"465";"50";"45";"101";"371";"70";"-";"-";"23";"31";"2429";"199";"231";"763";"1364";"10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"888";"43";"121";"251";"245";"400";"40";"39";"101";"267";"45";"-";"-";"16";"10";"1750";"183";"193";"636";"1045";"10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"182";"-";"12";"109";"79";"65";"10";"5";"-";"104";"25";"-";"-";"7";"21";"678";"16";"38";"128";"319";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"60 a 64 anos";"1113";"64";"49";"302";"193";"248";"35";"9";"159";"160";"14";"-";"9";"-";"-";"1442";"124";"157";"758";"687";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"931";"64";"49";"294";"145";"186";"35";"9";"149";"154";"3";"-";"9";"-";"-";"1130";"124";"149";"617";"522";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"182";"-";"-";"8";"49";"61";"-";"-";"10";"6";"11";"-";"-";"-";"-";"312";"-";"8";"141";"165";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"65 a 69 anos";"429";"75";"45";"278";"138";"76";"-";"-";"98";"60";"-";"-";"10";"-";"27";"673";"-";"38";"518";"461";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"348";"63";"38";"230";"118";"64";"-";"-";"81";"60";"-";"-";"10";"-";"27";"506";"-";"38";"436";"390";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"81";"12";"7";"48";"20";"13";"-";"-";"17";"-";"-";"-";"-";"-";"-";"168";"-";"-";"82";"71";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Maranhão";"Fundamental completo e médio incompleto";"70 anos ou mais";"677";"44";"85";"1224";"222";"119";"4";"11";"298";"130";"62";"-";"-";"47";"3";"963";"18";"63";"1379";"392";"5";"-";"-";"-";"-";"-";"-";"-";"-";"-";"586";"35";"85";"1145";"199";"114";"4";"11";"248";"108";"62";"-";"-";"37";"-";"775";"11";"57";"1204";"336";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"91";"9";"-";"79";"24";"4";"-";"-";"50";"22";"-";"-";"-";"10";"3";"188";"7";"6";"175";"56";"5";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Maranhão";"Médio completo e superior incompleto";"15 a 19 anos";"956";"3";"-";"5";"13005";"137";"-";"-";"19";"3471";"33";"-";"-";"-";"652";"1771";"41";"22";"16";"28584";"5";"-";"-";"-";"21";"-";"-";"-";"-";"-";"682";"-";"-";"5";"10781";"130";"-";"-";"19";"2929";"33";"-";"-";"-";"545";"1367";"31";"11";"10";"22458";"-";"-";"-";"-";"5";"-";"-";"-";"-";"-";"274";"3";"-";"-";"2224";"6";"-";"-";"-";"542";"-";"-";"-";"-";"107";"403";"10";"11";"6";"6126";"5";"-";"-";"-";"17";"-";"-";"-";"-";"-"
"Maranhão";"Médio completo e superior incompleto";"20 a 24 anos";"5572";"85";"75";"16";"29413";"1655";"41";"31";"13";"11447";"427";"6";"9";"-";"1812";"13716";"217";"260";"87";"71234";"15";"-";"-";"-";"67";"-";"-";"-";"-";"-";"4717";"68";"58";"16";"24819";"1372";"35";"25";"12";"9709";"311";"6";"9";"-";"1561";"10706";"185";"225";"75";"56474";"-";"-";"-";"-";"43";"-";"-";"-";"-";"-";"855";"18";"17";"-";"4594";"283";"6";"6";"1";"1738";"116";"-";"-";"-";"252";"3010";"31";"34";"12";"14760";"15";"-";"-";"-";"24";"-";"-";"-";"-";"-"
"Maranhão";"Médio completo e superior incompleto";"25 a 29 anos";"8540";"206";"242";"142";"18402";"2408";"50";"98";"39";"7981";"422";"-";"37";"-";"1075";"20096";"426";"764";"250";"51405";"45";"-";"-";"-";"126";"-";"-";"-";"-";"-";"7270";"184";"233";"122";"15365";"1959";"44";"91";"27";"6859";"353";"-";"17";"-";"852";"16273";"376";"711";"212";"41852";"13";"-";"-";"-";"106";"-";"-";"-";"-";"-";"1269";"22";"8";"20";"3038";"449";"7";"7";"12";"1122";"70";"-";"20";"-";"223";"3823";"51";"53";"39";"9553";"33";"-";"-";"-";"20";"-";"-";"-";"-";"-"
"Maranhão";"Médio completo e superior incompleto";"30 a 34 anos";"8650";"254";"606";"158";"11137";"2415";"57";"134";"14";"5289";"387";"30";"8";"5";"730";"18603";"373";"1076";"493";"30489";"75";"-";"-";"-";"57";"-";"-";"-";"-";"-";"7484";"174";"547";"139";"9416";"2083";"35";"127";"10";"4622";"305";"30";"8";"-";"571";"15440";"281";"987";"393";"24633";"75";"-";"-";"-";"49";"-";"-";"-";"-";"-";"1166";"79";"59";"19";"1721";"332";"21";"6";"4";"667";"82";"-";"-";"5";"160";"3162";"92";"89";"99";"5856";"-";"-";"-";"-";"7";"-";"-";"-";"-";"-"
"Maranhão";"Médio completo e superior incompleto";"35 a 39 anos";"7722";"243";"511";"159";"6635";"1979";"82";"81";"124";"3317";"428";"-";"16";"-";"386";"14343";"317";"970";"405";"17542";"35";"-";"21";"-";"52";"-";"-";"-";"-";"-";"6650";"210";"466";"143";"5795";"1577";"82";"74";"90";"2904";"362";"-";"12";"-";"309";"11723";"279";"854";"364";"14243";"23";"-";"21";"-";"52";"-";"-";"-";"-";"-";"1071";"34";"45";"15";"840";"402";"-";"7";"34";"413";"66";"-";"3";"-";"77";"2620";"37";"116";"41";"3299";"13";"-";"-";"-";"-";"-";"-";"-";"-";"-"
